"CAS_Number","Chemical_Name","Chemical_Grade","Chemical_Analysis_Method","Chemical_Purity_Mean_Op","Chemical_Purity_Mean_","Chemical_Purity_Min_Op","Chemical_Purity_Min_","Chemical_Purity_Max_Op","Chemical_Purity_Max_","Species_Scientific_Name","Species_Common_Name","Species_Group","Organism_Lifestage","Organism_Age_Mean_Op","Organism_Age_Mean","Organism_Age_Min_Op","Organism_Age_Min","Organism_Age_Max_Op","Organism_Age_Max","Organism_Age_Units","Exposure_Type","Media_Type","Test_Location","Number_of_Doses","Conc_1_Type_Author","Conc_1_Mean_Op_Author","Conc_1_Mean_Author","Conc_1_Min_Op_Author","Conc_Min_1_Author","Conc_1_Max_Op_Author","Conc_1_Max_Author","Conc_1_Units_Author","Conc_2_Type_Author","Conc_2_Mean_Op_Author","Conc_2_Mean_Author","Conc_2_Min_Op_Author","Conc_Min_2_Author","Conc_2_Max_Op_Author","Conc_2_Max_Author","Conc_2_Units_Author","Conc_3_Type_Author","Conc_3_Mean_Op_Author","Conc_3_Mean_Author","Conc_3_Min_Op_Author","Conc_Min_3_Author","Conc_3_Max_Op_Author","Conc_3_Max_Author","Conc_3_Units_Author","Effect","Effect_Measurement","Endpoint","Observed_Response_Mean_Op","Observed_Response_Mean","Observed_Response_Min_Op","Observed_Response_Min","Observed_Response_Max_Op","Observed_Response_Max","Result_Statistical_Method","Observed_Response_Value","Observed_Response_Units","Response_Site","Observed_Duration_Op_Days","Observed_Duration_Days","Observed_Duration_Min_Op_Days","Observed_Duration_Min_Days","Observed_Duration_Max_Op_Days","Observed_Duration_Max_Days","Observed_Duration_Units_Days","Author","Reference_Number","Title","Source","Publication_Year","","aq_ter"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Young adult","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","2","Formulation","","48/","","NR/","","NR/","ng/g diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Feeding behavior","Food consumption","NR","","48/","","NR/","","NR/",NA,NA,"ng/g diet","Not reported","","NR","","1","","7","Day(s)","Han,P., C.Y. Niu, C.L. Lei, J.J. Cui, and N. Desneux",168998,"Quantification of Toxins in a Cry1Ac+CpTI Cotton Cultivar and Its Potential Effects on the Honey Bee Apis mellifera L.","Ecotoxicology19:1452-1459",2010,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Measured","","42.8",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Diet, unspecified","No substrate","Field natural","4","Active ingredient","","NR","","5.5","","97.5","ug/kg diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Accumulation","Residue","NR","","NR","","5.5","","97.5",NA,NA,"ug/kg diet","Whole organism","","84","","NR","","NR","Day(s)","Dively,G.P., M.S. Embrey, A. Kamel, D.J. Hawthorne, and J.S. Pettis",184198,"Assessment of Chronic Sublethal Effects of Imidacloprid on Honey Bee Colony Health","PLoS One10(3): 1-25",2015,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Measured","","42.8",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Diet, unspecified","No substrate","Field natural","4","Active ingredient","","NR","","5.5","","97.5","ug/kg diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Survival","NR","","NR","","5.5","","97.5",NA,NA,"ug/kg diet","Not reported","~","182.64","","NR","","NR","Day(s)","Dively,G.P., M.S. Embrey, A. Kamel, D.J. Hawthorne, and J.S. Pettis",184198,"Assessment of Chronic Sublethal Effects of Imidacloprid on Honey Bee Colony Health","PLoS One10(3): 1-25",2015,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","4","Formulation","","NR","","10","","1000","nM diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Behavior","Righting response","NR","","NR","","10","","1000",NA,NA,"nM diet","Not reported","","1","","NR","","NR","Day(s)","Williamson,S.M., S.J. Willis, and G.A. Wright",168913,"Exposure to Neonicotinoids Influences the Motor Function of Adult Worker Honeybees","Ecotoxicology23:1409-1418",2014,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","4","Formulation","","NR","","10","","1000","nM diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Behavior","Righting response","NR","","NR","","10","","1000",NA,NA,"nM diet","Not reported","","1","","NR","","NR","Day(s)","Williamson,S.M., S.J. Willis, and G.A. Wright",168913,"Exposure to Neonicotinoids Influences the Motor Function of Adult Worker Honeybees","Ecotoxicology23:1409-1418",2014,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","4","Formulation","","NR","","10","","100","nM diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Behavior","Grooming","NR","","NR","","10","","100",NA,NA,"nM diet","Not reported","","1","","NR","","NR","Day(s)","Williamson,S.M., S.J. Willis, and G.A. Wright",168913,"Exposure to Neonicotinoids Influences the Motor Function of Adult Worker Honeybees","Ecotoxicology23:1409-1418",2014,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Food","No substrate","Field artificial","4","Formulation","","NR","","5","","100","ppb diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","NR","","NR","","5","","100",NA,NA,"ppb diet","Not reported",">=","21","","NR","","NR","Day(s)","Johnson,J.",159510,"The Role of Pesticides on Honey Bee Health and Hive Maintenance with an Emphasis on the Neonicotinoid, Imidacloprid","Ph.D. Thesis, University of Maryland, Baltimore, MD:187 p.",2012,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Pestanal grade","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Diet, unspecified","No substrate","Lab","2","Active ingredient","","0.014651/","","NR/","","NR/","AI ng/ul diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Histology","Histological changes, general","NR","","0.014651/","","NR/","","NR/",NA,NA,"AI ng/ul diet","Multiple sites","","NR","","1","","8","Day(s)","Catae,A.F., T.C. Roat, M. Pratavieira, A.R.D.S. Menegasso, M.S. Palma, and O. Malaspina",184474,"Exposure to a Sublethal Concentration of Imidacloprid and the Side Effects on Target and Nontarget Organs of Apis mellifera (Hymenoptera, Apidae)","Ecotoxicology27(2): 109-121",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Pestanal grade","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Diet, unspecified","No substrate","Lab","2","Active ingredient","","0.014651/","","NR/","","NR/","AI ng/ul diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Biochemistry","Protein content","NR","","0.014651/","","NR/","","NR/",NA,NA,"AI ng/ul diet","Brain","","NR","","1","","8","Day(s)","Catae,A.F., T.C. Roat, M. Pratavieira, A.R.D.S. Menegasso, M.S. Palma, and O. Malaspina",184474,"Exposure to a Sublethal Concentration of Imidacloprid and the Side Effects on Target and Nontarget Organs of Apis mellifera (Hymenoptera, Apidae)","Ecotoxicology27(2): 109-121",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Technical grade, technical product, technical formulation","Measured",">","99",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Larva","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","2","Active ingredient","","0.06032/","","NR/","","NR/","AI ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Morphology","Abnormal","NR","","0.06032/","","NR/","","NR/",NA,NA,"AI ug/org","Antenna (antennae)","","NR","","NR","","NR","Larva to adult","Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis",184484,"Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees","Environ. Pollut.256:13 p.",2020,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Technical grade, technical product, technical formulation","Measured",">","99",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Larva","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","2","Active ingredient","","0.06032/","","NR/","","NR/","AI ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Histology","Histological changes, general","NR","","0.06032/","","NR/","","NR/",NA,NA,"AI ug/org","Multiple sites","","NR","","NR","","NR","Larva to adult","Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis",184484,"Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees","Environ. Pollut.256:13 p.",2020,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","99.5",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","3","","4","Day(s)","Topical, general","No substrate","Lab","4","Active ingredient","","NR","","0.005","","0.03","ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Enzyme(s)","Cytochrome P-450","NR","","NR","","0.005","","0.03",NA,NA,"ug/org","Not reported","","1","","NR","","NR","Day(s)","Johnson,R.M., W. Mao, H.S. Pollock, G. Niu, M.A. Schuler, and M.R. Berenbaum",157762,"Ecologically Appropriate Xenobiotics Induce Cytochrome P450s in Apis mellifera","PLoS One7(2): 1-9",2012,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","99.5",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","3","","4","Day(s)","Topical, general","No substrate","Lab","4","Active ingredient","","NR","","0.005","","0.03","ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Enzyme(s)","Cytochrome P-450","NR","","NR","","0.005","","0.03",NA,NA,"ug/org","Not reported","","1","","NR","","NR","Day(s)","Johnson,R.M., W. Mao, H.S. Pollock, G. Niu, M.A. Schuler, and M.R. Berenbaum",157762,"Ecologically Appropriate Xenobiotics Induce Cytochrome P450s in Apis mellifera","PLoS One7(2): 1-9",2012,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","2","Formulation","","0.28/","","NR/","","NR/","ng/ml diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Enzyme(s)","Superoxide dismutase (SOD) enzyme activity","NR","","0.28/","","NR/","","NR/",NA,NA,"ng/ml diet","Abdomen","","3","","NR","","NR","Day(s)","Mogren,C.L., J. Margotta, R.G. Danka, and K. Healy",184489,"Supplemental Carbohydrates Influence Abiotic Stress Resistance in Honey Bees","J. Apic. Res.57:682-689",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","2","","3","Day(s)","Dermal","No substrate","Lab","3","Formulation","","NR","","0.25","","0.50","ng/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Behavior","Acquired task","NR","","NR","","0.25","","0.50",NA,NA,"ng/org","Not reported","",".0938","","NR","","NR","Day(s)","Gonalons,C., and W.M. Farina",184207,"Effects of Sublethal Doses of Imidacloprid on Young Adult Honeybee Behaviour","PLoS One10(10): 15 p.",2015,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Commercial grade","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Environmental, unspecified","No substrate","Lab","2","Active ingredient","","20/","","NR/","","NR/","AI g/ha","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","NR-LETH","","20/","","NR/","","NR/",NA,NA,"AI g/ha","Not reported","","1","","NR","","NR","Day(s)","Nadaf,H.A., G.S. Yadav, H.D. Kaushik, and S.K. Sharma",187241,"Toxicity of New Molecules of Insecticides against Honeybee, Apis mellifera L","Trends Biosci.6(4): 445-447",2013,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","6","Formulation","","20","","NR","","NR","ul/100 ml diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","NR-LETH","","20","","NR","","NR",NA,NA,"ul/100 ml diet","Not reported","",".125","","NR","","NR","Day(s)","Imran,M., T. Naseem, A. Iqbal, K. Mahmood, and U.A.A. Sheikh",187222,"Assessment of Sensitivity Level of Honeybee (Apis mellifera) to Neonicotinoid Insecticides","Asian J. Agric. Biol.6(3): 327-334",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Environmental, unspecified","Filter paper","Lab","6","Formulation","","200","","NR","","NR","ul/100 ml","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","NR-LETH","","200","","NR","","NR",NA,NA,"ul/100 ml","Not reported","",".25","","NR","","NR","Day(s)","Imran,M., T. Naseem, A. Iqbal, K. Mahmood, and U.A.A. Sheikh",187222,"Assessment of Sensitivity Level of Honeybee (Apis mellifera) to Neonicotinoid Insecticides","Asian J. Agric. Biol.6(3): 327-334",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Environmental, unspecified","No substrate","Lab","2","Formulation","","0.3/","","NR/","","NR/","ml/L","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","NR-LETH","","0.3/","","NR/","","NR/",NA,NA,"ml/L","Not reported","",".25","","NR","","NR","Day(s)","Ratnakar,V., S.R.K. Rao, D. Sridevi, and B. Vidyasagar",187287,"Safety Evaluation of Some Insecticides on Honey Bee","Agric. Res. J. Kerala53(4): 599-602",2016,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Environmental, unspecified","No substrate","Lab","2","Formulation","","0.3/","","NR/","","NR/","ml/L","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","NR-LETH","","0.3/","","NR/","","NR/",NA,NA,"ml/L","Not reported","",".5","","NR","","NR","Day(s)","Ratnakar,V., S.R. Koteswara Rao, D. Sridevi, and B. Vidyasagar",187213,"Safety Evaluation of Certain Newer Insecticides to European Honeybee, Apis mellifera Linnaeus","J. Entomol. Res.40(3): 261-266",2016,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Environmental, unspecified","No substrate","Lab","2","Formulation","","0.3/","","NR/","","NR/","ml/L","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","NR-LETH","","0.3/","","NR/","","NR/",NA,NA,"ml/L","Not reported","",".5","","NR","","NR","Day(s)","Ratnakar,V., S.R.K. Rao, D. Sridevi, and B. Vidyasagar",187287,"Safety Evaluation of Some Insecticides on Honey Bee","Agric. Res. J. Kerala53(4): 599-602",2016,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Environmental, unspecified","Filter paper","Lab","6","Formulation","","200","","NR","","NR","ul/100 ml","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","NR-LETH","","200","","NR","","NR",NA,NA,"ul/100 ml","Not reported","",".25","","NR","","NR","Day(s)","Imran,M., T. Naseem, A. Iqbal, K. Mahmood, and U.A.A. Sheikh",187222,"Assessment of Sensitivity Level of Honeybee (Apis mellifera) to Neonicotinoid Insecticides","Asian J. Agric. Biol.6(3): 327-334",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","6","Formulation","","200","","NR","","NR","ul/100 ml diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","NR-LETH","","200","","NR","","NR",NA,NA,"ul/100 ml diet","Not reported","",".125","","NR","","NR","Day(s)","Imran,M., T. Naseem, A. Iqbal, K. Mahmood, and U.A.A. Sheikh",187222,"Assessment of Sensitivity Level of Honeybee (Apis mellifera) to Neonicotinoid Insecticides","Asian J. Agric. Biol.6(3): 327-334",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Environmental, unspecified","No substrate","Lab","2","Formulation","","0.3/","","NR/","","NR/","ml/L","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","NR-LETH","","0.3/","","NR/","","NR/",NA,NA,"ml/L","Not reported","",".25","","NR","","NR","Day(s)","Ratnakar,V., S.R. Koteswara Rao, D. Sridevi, and B. Vidyasagar",187213,"Safety Evaluation of Certain Newer Insecticides to European Honeybee, Apis mellifera Linnaeus","J. Entomol. Res.40(3): 261-266",2016,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Environmental, unspecified","No substrate","Lab","2","Formulation","","0.3/","","NR/","","NR/","ml/L","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","NR-LETH","","0.3/","","NR/","","NR/",NA,NA,"ml/L","Not reported","",".5","","NR","","NR","Day(s)","Ratnakar,V., S.R. Koteswara Rao, D. Sridevi, and B. Vidyasagar",187213,"Safety Evaluation of Certain Newer Insecticides to European Honeybee, Apis mellifera Linnaeus","J. Entomol. Res.40(3): 261-266",2016,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Environmental, unspecified","No substrate","Lab","2","Formulation","","0.3/","","NR/","","NR/","ml/L","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","NR-LETH","","0.3/","","NR/","","NR/",NA,NA,"ml/L","Not reported","",".5","","NR","","NR","Day(s)","Ratnakar,V., S.R.K. Rao, D. Sridevi, and B. Vidyasagar",187287,"Safety Evaluation of Some Insecticides on Honey Bee","Agric. Res. J. Kerala53(4): 599-602",2016,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","4","Formulation","","500","","NR","","NR","ug/L diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","NR-ZERO","","500","","NR","","NR",NA,NA,"ug/L diet","Not reported","","5","","NR","","NR","Day(s)","Raymann,K., E.V.S. Motta, C. Girard, I.M. Riddington, J.A. Dinser, and N.A. Moran",184420,"Imidacloprid Decreases Honey Bee Survival Rates but does not Affect the Gut Microbiome","Appl. Environ. Microbiol.84(13): 1-13",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","6","Formulation","","0.02","","NR","","NR","ul/100 ml diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","NR-ZERO","","0.02","","NR","","NR",NA,NA,"ul/100 ml diet","Not reported","",".125","","NR","","NR","Day(s)","Imran,M., T. Naseem, A. Iqbal, K. Mahmood, and U.A.A. Sheikh",187222,"Assessment of Sensitivity Level of Honeybee (Apis mellifera) to Neonicotinoid Insecticides","Asian J. Agric. Biol.6(3): 327-334",2018,NA,"Terrestrial"
